country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CYP,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.00002882522314705,0.00007575871015945,0.0000517966239442,0.00017997029356655003,0.00040134533092345005,0.0002040716794698,0.00030522282347545006,0.0004142945515377,0.00119505367043035,0.0001233428949596,0.00246851657214,0.00105954745126645,0.00043608902315185003,0.00065604763467135,0.00089369749083725,0.00090645761470985,0.00115020334953625,0.0026360044323103,0.00111870552097495,0.0011966566376170502,0.00150785734247425,0.00147407701465155,0.0015402001187735,0.0013068667214941002,0.0013222614228993502,0.0012316412169363002,0.005338793401977101,0.0013136290522215,0.0014401420383488,0.00136526410174105,0.0014031688022277,0.0039190473492028005
CYP,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.00273086022723,0.003370466136385,0.027053367636959338,0.029268634350601997,0.03156422695499559,0.03442132996219138,0.04016431063290734,0.045856219032958334,0.05522906937697022,0.06278053455649989,0.071562926352688,0.08070778055634599,0.09073182663066522,0.10310646006810034,0.11891626273807844,0.13421834454219808,0.1492627741986877,0.16495000843786956,0.18420109961284853,0.19511243621105137,0.21168307428953548,0.23073373394933053,0.23614449343992405,0.24125115383184542,0.2493651337400783,0.2634462234292178,0.2826217168620381,0.30371552088053844,0.3249468025763775,0.34770995008977346,0.35442129322515054,0.36972816762207433
CYP,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,5.418660654375144,5.909366207932328,6.341025671273225,6.6257790683872795,6.874016348578073,6.792148686269809,7.159670413957293,7.254817321098701,7.56440542015856,7.833912663696795,8.163938031574359,8.079152167971642,8.280377205062821,8.66010543401368,8.863081796183424,9.001614060941778,9.247999792781425,9.620761127082845,9.775560845745648,9.512324927687297,9.19082931422233,8.857683417540674,8.331061021724857,7.622949393582234,7.9958064231040336,8.047164928102887,8.599229723794274,8.659035983517436,8.518884232375825,8.594577584097816,8.204313433956035,8.434688972268154
CYP,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,0.7764800713303676,0.7914480626787895,0.8163363344160399,0.8474201765314228,0.8620392773144485,0.8878182331943162,0.9098100722409437,0.9153919079597638,0.91952943355881,0.9195829148879006,0.9428059656730918,0.9774294947430194,1.0037044968009423,0.994841076643127,0.9853228479059947,0.96019111142065,0.9629414530220375,0.9677377027232752,0.9624763908639491,0.964798861904958,0.974460550592973,0.9738667239457147,0.9638238719936238,0.9486413176996404,0.9496420704467143,0.9571074633814565,0.988326453087266,0.9993104437756538,1.0137445794450977,1.034403822519243,1.065255496292289,1.102878579854219
CYP,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,4.491731813600727,4.966045997707043,5.332923169337214,5.574060624081765,5.8070861605175805,5.681438759499581,6.025798104907407,6.113048003060619,6.398720126861497,6.660233278391821,6.955153864717457,6.807338930825958,6.967010485210534,7.344781658728628,7.572912743579735,7.7354605091793935,7.961049731258812,8.314886039940014,8.464659553555371,8.191157747254028,7.8338497580674975,7.484771621962722,6.966921534402558,6.2837769866385385,6.650100553868687,6.674141739301563,7.169498040619493,7.195214990984642,7.017474876781079,7.043578681135169,6.610538416818409,6.78463492312645
CYP,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,0.14771790921681952,0.14850168141011072,0.16471279988301135,0.17502963342348976,0.17332668379104857,0.1884703636137209,0.18389792617603448,0.18052119104535902,0.1909267903612828,0.19131593586057374,0.1944152748311231,0.21367596184631846,0.21893039642067982,0.21737623857382365,0.18592994195961415,0.1717440957995363,0.17474583430188698,0.17318737598168896,0.16422380171347978,0.1612558823172604,0.17083593127232521,0.16831133768290582,0.16417112188875083,0.14927993541220955,0.14669866504855375,0.15246950199064957,0.1587835132254757,0.1607950278766007,0.16271797357327109,0.16888513035363176,0.1740982276201864,0.1774473016654114
CYP,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.00273086022723,0.0033704661363850004,0.02705336763695934,0.029268634350602,0.03156422695499559,0.03442132996219138,0.04016431063290734,0.04585621903295834,0.055229069376970225,0.06278053455649989,0.07156292635268802,0.08070778055634599,0.09073182663066523,0.10310646006810037,0.11891626273807844,0.1342183445421981,0.14926277419868772,0.1649500084378696,0.18420109961284853,0.19511243621105134,0.21168307428953548,0.23073373394933058,0.23614449343992408,0.24125115383184545,0.24936513374007832,0.2634462234292178,0.2826217168620381,0.3037155208805385,0.3249468025763775,0.3477099500897735,0.35442129322515054,0.3697281676220743
CYP,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,5.571727811685488,6.0763494415302395,6.513674564476511,6.800583923925365,7.057366490075754,6.972183054918783,7.3450281024822734,7.439032833295902,7.754896461701197,8.032289470936126,8.30644317319378,8.247747418949432,8.482312590852944,8.874123558494128,9.077631146049475,9.222441576415212,9.470487555075543,9.803649522391087,10.02539988599389,9.789978547154732,9.455867353293165,9.158463176854966,8.624684297646803,7.920234979570166,8.294915275673745,8.343271572793528,8.790122519397405,8.966067431705207,8.821195681516548,8.891618752554376,8.502857427750891,8.670015238133425
CYP,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,0.7764473240200942,0.7913479810114371,0.8163043299654393,0.8471656677958583,0.861384248328841,0.887562309030471,0.9093832572082609,0.9147790736277376,0.9174476472622238,0.9195704210113462,0.9383364653200679,0.97592292375296,1.0036605183499372,0.9946487519443084,0.9849483864253213,0.9600640558107939,0.9626206174136049,0.9646536051697647,0.9623649959404547,0.964613218904935,0.9737328401332943,0.9732558648057825,0.9631390471684437,0.9484021968224206,0.9493735792389935,0.9570120918549798,0.9803863950496339,0.9990585418390547,1.013251069641424,1.0340533644338668,1.064832673451457,1.097400957638027
CYP,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,4.644860543444491,5.133205071682466,5.505655863615045,5.749299958648981,5.991492676331792,5.86193312399187,6.211887831288546,6.298290644141384,6.59248800837115,6.858745922402664,7.10459702326204,6.978500300245074,7.169425938474814,7.559648155542567,7.788730252417299,7.957321537877395,8.1850085325109,8.503494537234074,8.71572869424808,8.470193666359103,8.101123364940483,7.787636317431599,7.262769835268458,6.582608560225184,6.9508001590690185,6.971575396735617,7.373669687662236,7.503811970161235,7.321719977763823,7.342335571778846,6.910908402256324,7.029357858557115
CYP,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,0.14768908399367245,0.14842592269995125,0.16466100325906716,0.17484966312992323,0.17292533846012512,0.1882662919342511,0.18359270335255903,0.1801068964938213,0.18973173669085247,0.19119259296561414,0.1919467582589831,0.21261641439505202,0.21849430739752795,0.21672019093915232,0.18503624446877692,0.17083763818482645,0.1735956309523507,0.17055137154937866,0.16310509619250482,0.16005922567964337,0.16932807392985097,0.16683726066825427,0.1626309217699773,0.14797306869071544,0.1453764036256544,0.15123786077371326,0.1534447198234986,0.15948139882437923,0.1612778315349223,0.1675198662518907,0.1726950588179587,0.1735282543162086
CYP,UNFCCC_AI,Waste,Aggregate GHGs,0.43518482533294156,0.44070675006924775,0.44907952173912347,0.4597960686827782,0.4727372248873619,0.4813933676395094,0.4876402716680979,0.49707832798842466,0.5045068156942413,0.5130659953274642,0.5232417689976796,0.5335968094818989,0.5415361056144312,0.5446783848450018,0.5485260544599978,0.5575685224905361,0.5578574465345568,0.5599205792861419,0.5702547263216987,0.577376903145706,0.5839212605472072,0.5897098567942135,0.5997584381027181,0.609810378069027,0.6203800059346384,0.6248068940730804,0.627759561423291,0.6352498545036894,0.6449299112345321,0.6564242703072571,0.6560904796681887,0.662559320006196
CYP,UNFCCC_AI,Waste,CH4,0.42538958572397845,0.4306563299974267,0.4387569298265524,0.44902540121167034,0.46173161527786194,0.46998447640197255,0.476064144798419,0.4853530063061377,0.4925582550780282,0.5009838815406774,0.5109215676360718,0.5211309224774358,0.5289285095760392,0.5323499989574477,0.5360641377044609,0.545375994844823,0.5454524713871279,0.5472261623558551,0.5572165144428409,0.5639983571274192,0.5685266342637781,0.5725673753713555,0.581953680006718,0.5926890999775981,0.6026251882546384,0.6064558478353673,0.6093073923970044,0.6164538274285474,0.624785547604461,0.6348001252311148,0.6344234477425637,0.6400848661767999
CYP,UNFCCC_AI,Waste,N2O,0.00979523960896315,0.01005042007182105,0.01032259191257105,0.0107706674711079,0.0110056096095,0.01140889123753685,0.011576126869678951,0.01172532168228685,0.01194856061621315,0.01208211378678685,0.012320201361607901,0.01246588700446315,0.0126075960383921,0.012328385887553951,0.012461916755536852,0.012192527645713151,0.012404975147428951,0.012694416930286851,0.013038211878857902,0.013378546018286851,0.01539462628342895,0.0171424814228579,0.017804758096,0.01712127809142895,0.017754817680000003,0.01835104623771315,0.018452169026286852,0.0187960270751421,0.02014436363007105,0.0216241450761421,0.021667031925625004,0.02247445382939605
CZE,UNFCCC_AI,Agriculture,Aggregate GHGs,15.136369441024458,13.14394247644243,11.318438118919019,10.041844435262018,9.070066160995104,9.170804253092198,8.876502911999419,8.500747152228113,8.140039735436305,8.186733257417917,8.281609308780439,8.544772051782143,8.139796178583659,7.550375811459715,7.841829914771928,7.8147575675056835,7.744246928119226,7.950727876730378,8.01535963048249,7.190487215561207,7.146923964879991,7.650745229656078,7.572904936856276,7.484561008409597,7.559938710593895,8.164496158399395,8.405219241281607,8.191436607211589,7.989789546600586,7.933437929980158,7.717834936230719,7.8445428901711205
CZE,UNFCCC_AI,Agriculture,CH4,8.186819284018958,7.838394785875418,7.077426401351018,6.220369519467298,5.449957236222956,5.390517261966586,5.290988371769153,4.980003188494175,4.679142449543484,4.796199279476539,4.585173706841106,4.533040364495255,4.398330314281015,4.277409015077641,4.081072504522011,4.175543428091393,4.08868748231889,4.100951705292084,4.084177508688913,3.8906976110250966,3.824592089920745,3.727114446298308,3.701548214825823,3.665367557311379,3.7069152220844828,3.8460091532963494,3.878435590021355,3.8948906656716495,4.0120657942661815,4.001285765877099,4.017153008927014,4.014537124594428
CZE,UNFCCC_AI,Agriculture,CO2,1.3452408053333333,0.46099112400000003,0.22225971533333333,0.2012029873333333,0.1994645253333333,0.22512841266666667,0.21852291266666665,0.16451207666666665,0.23755014800000002,0.17916368800000002,0.23377229960386472,0.2666360617874396,0.23612519397101447,0.202725754531401,0.2307756990531401,0.213600932589372,0.23790618600966185,0.28089603273429953,0.2786353528975846,0.21504426346280192,0.22539637025410628,0.29061371407922704,0.3273708463826087,0.34007474517101444,0.28791761490821255,0.4387449911990338,0.4645778974009663,0.39078022494685993,0.34883923598067634,0.34193262069999997,0.3208371657333333,0.32190518506666665
CZE,UNFCCC_AI,Agriculture,N2O,5.6043093516721685,4.844556566567013,4.018752002234668,3.620271928461386,3.4206443994388156,3.5551585784589452,3.366991627563598,3.356231887067272,3.223347137892822,3.211370289941377,3.4626633023354687,3.745095625499449,3.505340670331628,3.070241041850673,3.5299817111967777,3.425613206824918,3.4176532597906735,3.5688801387039955,3.6525467688959927,3.0847453410733086,3.0969355047051406,3.6330170692785426,3.5439858756478446,3.479118705927204,3.5651058736012,3.8797420139040115,4.0622057538592875,3.905765716593079,3.6288845163537293,3.59021954340306,3.3798447615703715,3.5081005805100256
CZE,UNFCCC_AI,Energy,Aggregate GHGs,163.20426117546734,150.4648933412839,145.72480977730504,141.38776851443305,132.04398145155173,131.3695666346934,134.17841927879286,128.90225453248215,122.82227554639024,115.3947136724241,123.74091097636155,123.67345336770555,120.40211630947638,122.94365924398025,122.61470457801585,121.84435153084846,121.94577932939836,122.75613077129303,117.5280234086829,111.39767765924812,113.21832499766442,110.72826123780155,106.91640949122531,101.48357159818265,98.46715001009949,99.47444262750423,100.71869053838074,101.49595378299664,99.32177574421266,94.31066831220693,84.91469243985081,88.66203346313729
CZE,UNFCCC_AI,Energy,CH4,15.478671904215721,14.26787367655397,13.085349916169987,13.342009769746538,12.554167783565463,12.284824781373674,12.35825042005751,11.942298149552654,11.232032599109905,10.138291386894002,9.217440062297145,8.487296360290562,8.177375255058536,8.063414046069346,7.762330451511101,8.244648938592226,8.509569907122941,7.989478934092374,7.880098792528001,7.123612089016005,7.227098843212257,7.187060153666194,6.9598864250915335,6.031046694081861,5.982878067595021,5.839915981287085,5.385607218396939,5.070017697777135,4.798857643289512,4.413761190883601,3.696735477149482,3.7784851685394485
CZE,UNFCCC_AI,Energy,CO2,147.0991634631448,135.6131944291655,132.0666116689044,127.48433972695041,118.93487452330996,118.52282663403231,121.23439672074392,116.38256539254732,111.02214619280535,104.68187362175173,113.90325368717222,114.65529779955259,111.6960438373264,114.33266709509351,114.29851073410664,113.05034201674563,112.88380191943814,114.19516101744813,109.09267072681371,103.7497569853926,105.46372599845296,103.00876256985838,99.42802562327162,94.9294790398624,91.95358192996177,93.09537703424083,94.78195956462308,95.86809687661318,93.96650050438305,89.34811657499452,80.69497986769919,84.32221983962498
CZE,UNFCCC_AI,Energy,N2O,0.6264258081068121,0.5838252355644201,0.5728481922306752,0.5614190177360914,0.5549391446763011,0.5619152192873832,0.5857721379914359,0.577390990382164,0.568096754474979,0.5745486637783763,0.6202172268921727,0.530859207862398,0.5286972170914465,0.5475781028173903,0.5538633923980839,0.5493605755105951,0.5524075028372821,0.5714908197525267,0.5552538893411921,0.5243085848395052,0.5275001559992224,0.5324385142769802,0.5284974428621482,0.5230458642383913,0.5306900125427003,0.5391496119763358,0.5511237553607344,0.5578392086063042,0.5564175965401034,0.5487905463288022,0.5229770950021351,0.5613284549728612
CZE,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,0.08682573072347999,0.086656721171005,0.088029901544905,0.08922163854523499,0.090353422255795,0.1782769897938488,0.31743826259696595,0.4895949931067797,0.6287760713027098,0.7358618773784009,0.915930806583463,1.1089453326068828,1.2384508059299988,1.3689774395257261,1.4642070437656727,1.4765853981205963,1.72365316174271,2.0677167006744823,2.331091920749858,2.355071536947067,2.5678766022059776,2.7485348854939193,2.8540563242235817,2.971697633222682,3.147752839832318,3.394480572635027,3.613171464468165,3.8234251986231484,3.8710565058639728,3.897459980127458,3.8044290972307655,3.808481125896907
CZE,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,17.115218462311173,13.767974392838273,14.522796126818948,13.351208642395092,14.606997143380731,14.160512903007051,14.955968979891912,15.981642999571632,16.137840169377096,13.547353695784865,15.136889515836891,14.423896912755419,14.193167809372058,15.279974135280035,16.238041305511732,14.913507067906831,16.051336385782033,16.782171051914016,16.678581742285736,14.03336208416484,14.880077437943065,15.217041758327385,14.975349158577929,14.852001432491894,15.627436211016146,15.355429694558817,15.437812163342102,15.685002870572985,16.237986260924572,15.537880769257997,14.763800098657104,16.17300677376416
CZE,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.0573319505615878,0.047099351255384676,0.042527990960000005,0.04256851261298468,0.04854418629027688,0.05340860186264624,0.05469678076283064,0.05463988662375376,0.058979225141846246,0.06024580432984624,0.059728989647384684,0.06236269367698469,0.060305658376492204,0.0589241784164922,0.07248087442529219,0.07081812449686156,0.07076664896947689,0.0645901961712,0.06723399978701533,0.061432758688430636,0.06639550700633845,0.0630931603076922,0.06869061178904623,0.0665759820732454,0.07476405615173488,0.05623618027626676,0.04086668803315336,0.07293997742577447,0.0709510769393762,0.06789487696168099,0.05889085942802077,0.06935051477844532
CZE,UNFCCC_AI,Industrial Processes and Product Use,CO2,15.786063911526105,12.785355480411884,13.389285446814043,12.401059986736874,13.48105917583466,12.815662322350557,13.507337872032116,14.333842596841098,14.28865564593254,11.74961817357662,13.048917235606043,12.154663225971552,11.940497311065569,12.881394026837816,13.617020610320766,12.321924310289372,13.299642049569844,13.819564565068331,13.489417063748864,10.956659605029342,11.692543893730749,11.807932708025774,11.449094084565301,11.368799641308984,11.917526477755544,11.391211326409268,11.333372297525681,11.409007911817946,11.933054112047397,11.233991418493323,10.57714398431321,11.924381478629076
CZE,UNFCCC_AI,Industrial Processes and Product Use,N2O,1.1849968695000002,0.8488628400000001,1.0029527875,0.8183585045,0.9870403590000001,1.1131649890000002,1.0764960645000001,1.103565523,1.1614292270000002,1.0016278405,1.112312484,1.0979256605,0.953914034,0.9706784905000001,1.084332777,1.044179235,0.9572745255,0.83029959,0.790838758,0.6601981835,0.553261435,0.5974810045,0.603508138,0.4449281758869818,0.4873928372765491,0.5135016152382545,0.45040171331510165,0.37962978270611647,0.3629245660738255,0.33853449367553573,0.3233361576851061,0.3707936544597309
CZE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-8.5857402318461,-9.934927616963801,-10.069583559571937,-10.68721855771012,-9.382932019880124,-9.677243839228284,-9.413136979703651,-8.464272990891482,-8.155364971065435,-8.387084701786023,-9.167874529091717,-9.160557427694172,-8.928889193578312,-8.317621713511807,-8.143116144645123,-8.258090517297605,-7.0777858106372324,-6.5074693673283335,-7.843399106553514,-7.785743333199185,-7.154855411633236,-7.5192689777772745,-7.6940082215519325,-7.081619717920968,-7.034375159102172,-6.964103514078036,-6.107282713615538,-4.498828519475785,1.0018289356639611,7.778065130136503,11.267849865795835,8.358011712655308
CZE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.056741614091502204,0.041107545534091405,0.04472288718810276,0.05380542033989612,0.05512755496066252,0.04933114585155708,0.062415622537529795,0.07229428165871996,0.05572861880636484,0.049815079394518486,0.045914463754650116,0.04666724661708368,0.05055281511654389,0.06595357924460789,0.05873361281930884,0.05574402545422676,0.06873560351404684,0.08488364294140165,0.06680533194491016,0.05740582979675936,0.060786225460323716,0.027647683831070802,0.030616864332160963,0.02645404240198244,0.0311899147736302,0.033708048643172686,0.012631131387586321,0.014652280451769802,0.02486166523798468,0.031320033917316484,0.0334432231478996,0.008731371061292601
CZE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-8.681892126882657,-10.007026253004655,-10.146707289275469,-10.777658183720856,-9.474648775045713,-9.759362855166923,-9.513921361501755,-8.579148225807605,-8.246290657387593,-8.468509060761553,-9.243343320885243,-9.236901056902921,-9.010954833780612,-8.423082460601206,-8.23750914867644,-8.347920100062868,-7.187420304308402,-6.641692733128548,-7.9500907688305755,-7.878173338476961,-7.252496691105622,-7.566533346990915,-7.745901467390104,-7.127113108116564,-7.087035660399529,-7.020554330250912,-6.131416567957026,-4.5256573569072325,0.9614938691141245,7.727833147078959,11.214379536344593,8.34209831200149
CZE,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.03941028094505385,0.030991090506761552,0.0324008425154285,0.0366342056708401,0.03658920020492485,0.03278787008708305,0.03836875926057165,0.042580953257401404,0.03519706751579415,0.0316092795810105,0.02955432803887395,0.029676382591665152,0.0315128250857548,0.039507167844792496,0.03565939121200755,0.03408555731103675,0.040898890157122704,0.049339722858812204,0.039886330332151346,0.03502417548101805,0.0368550540120633,0.019616685382568753,0.021276381506009752,0.019039347793614,0.021470586523726652,0.02274276752970295,0.011502722953902601,0.01217655697967895,0.015473401311851952,0.018911949140227702,0.02002710630334275,0.007182029592525401
CZE,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.08682573072347999,0.086656721171005,0.088029901544905,0.08922163854523499,0.090353422255795,0.1782769897938488,0.31743826259696595,0.4895949931067797,0.6287760713027098,0.7358618773784009,0.915930806583463,1.1089453326068828,1.2384508059299988,1.3689774395257261,1.4642070437656727,1.4765853981205963,1.72365316174271,2.0677167006744823,2.331091920749858,2.355071536947067,2.5678766022059776,2.7485348854939193,2.8540563242235817,2.971697633222682,3.147752839832318,3.394480572635027,3.613171464468165,3.8234251986231484,3.8710565058639728,3.897459980127458,3.8044290972307655,3.808481125896907
CZE,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,190.18953129997408,170.92473781146566,164.9652625786343,157.63645012404893,150.02770587036431,148.69470667743914,152.296514296371,148.73609466151368,142.8792292243137,132.67492281344613,141.97133500466614,141.59959523348857,138.03686023713962,141.8352707687844,142.86687252708577,140.6768974775093,143.08898734304032,145.32242180948592,138.92518732925268,129.49455032810172,133.01271635635814,131.04873293508416,126.91617355231215,122.17008702822164,120.04566623301898,121.54234550182292,123.99968327165757,126.4531070985431,130.18188406764938,131.22932569257142,124.33990212057802,126.7397023180808
CZE,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,26.87031258190356,25.470940809002116,23.519274429112812,22.981253919743633,21.57000876314086,21.20636575004441,21.217992351568885,20.620172721264666,19.70888448758483,18.736518826469922,17.660613884390827,16.997679475842283,16.637441735342875,16.50587778223018,15.955204164544977,16.58731388190872,16.82259834617144,16.281795899816636,16.33196313011143,15.5051324142288,15.770658079764948,15.673757193416893,15.610993133189508,14.920315778017244,14.912891459109433,14.97220669772633,14.526355491995147,14.288094643033903,14.190410414388076,13.830187745349614,13.131577168262872,13.232721388586436
CZE,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,155.56854388412228,138.8762471212514,135.5590920026288,129.34637839133995,123.19338689039017,121.86286050286643,125.50475040338377,122.36247227840366,117.3625277272442,108.20338228931304,117.99264380192272,117.90746831045931,114.95900852481877,119.14861426137021,120.05411863294799,117.34281650411957,119.36772073651815,121.74039488315148,115.00091006515085,107.1208381619782,110.2382124066329,107.63545882366843,103.55254193867509,99.60558253336976,97.16916283462108,98.00171729795288,100.54945416222014,103.2509132098683,107.31987941394327,108.76051946385964,102.91174296665335,105.00732363865468
CZE,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,7.663849103224741,6.490893160041147,5.798866245347775,5.219596174420106,5.173956794577457,5.44720343473445,5.256333278821364,5.263854668738542,5.179040938181958,4.999159820284751,5.402146511769138,5.5855021145801045,5.201959171047984,4.811801285658272,5.393342685827144,5.270181693360431,5.175015098608019,5.232514325843313,5.261222213240566,4.513508214947638,4.435969267754328,4.990982032504921,4.898582156223971,4.672491083611959,4.815859099456154,5.173940933508674,5.310702152974127,5.090674047017746,4.800537733454066,4.741158503234694,4.492152888431039,4.691176164942775
CZE,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.08682573072347999,0.08665672117100501,0.088029901544905,0.089221638545235,0.090353422255795,0.1782769897938488,0.31743826259696595,0.48959499310677973,0.6287760713027098,0.735861877378401,0.9159308065834632,1.1089453326068828,1.238450805929999,1.3689774395257264,1.464207043765673,1.4765853981205965,1.72365316174271,2.0677167006744828,2.3310919207498584,2.3550715369470674,2.5678766022059776,2.7485348854939193,2.8540563242235817,2.9716976332226825,3.1477528398323185,3.394480572635027,3.613171464468165,3.823425198623149,3.8710565058639728,3.897459980127458,3.804429097230766,3.808481125896907
CZE,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,198.77527153182018,180.85966542842948,175.03484613820626,168.32366868175905,159.4106378902444,158.37195051666743,161.70965127607465,157.20036765240513,151.03459419537913,141.06200751523215,151.13920953375788,150.76015266118276,146.96574943071792,150.15289248229618,151.0099886717309,148.93498799480693,150.16677315367755,151.82989117681424,146.7685864358062,137.2802936613009,140.16757176799138,138.56800191286143,134.6101817738641,129.25170674614262,127.08004139212115,128.50644901590096,130.10696598527312,130.9519356180189,129.18005513198543,123.4512605624349,113.0720522547822,118.38169060542549
CZE,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,26.81357096781206,25.429833263468026,23.474551541924708,22.927448499403734,21.514881208180192,21.15703460419285,21.155576729031353,20.54787843960595,19.653155868778466,18.686703747075402,17.614699420636178,16.9510122292252,16.58688892022633,16.43992420298557,15.896470551725667,16.531569856454492,16.75386274265739,16.196912256875237,16.265157798166516,15.44772658443204,15.709871854304625,15.646109509585822,15.580376268857346,14.893861735615262,14.881701544335801,14.938498649083156,14.513724360607563,14.273442362582133,14.165548749150092,13.798867711432298,13.098133945114972,13.223990017525143
CZE,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,164.25043601100492,148.88327337425605,145.7057992919043,140.1240365750608,132.6680356654359,131.62222335803335,135.0186717648855,130.94162050421127,125.6088183846318,116.6718913500746,127.23598712280797,127.14436936736222,123.96996335859939,127.57169672197143,128.29162778162444,125.69073660418243,126.55514104082656,128.38208761628002,122.95100083398142,114.99901150045517,117.49070909773853,115.20199217065934,111.29844340606519,106.73269564148633,104.25619849502061,105.0222716282038,106.68087073017716,107.77657056677553,106.35838554482915,101.03268631678067,91.69736343030874,96.6652253266532
CZE,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,7.6244388222796875,6.459902069534386,5.766465402832347,5.182961968749265,5.137367594372532,5.414415564647367,5.217964519560793,5.221273715481141,5.143843870666165,4.96755054070374,5.372592183730265,5.555825731988439,5.17044634596223,4.772294117813479,5.3576832946151365,5.236096136049394,5.134116208450897,5.183174602984501,5.221335882908414,4.47848403946662,4.399114213742266,4.971365347122353,4.877305774717961,4.653451735818345,4.794388512932427,5.15119816597897,5.299199430020224,5.078497490038067,4.7850643321422135,4.722246554094467,4.472125782127695,4.6839941353502486
CZE,UNFCCC_AI,Waste,Aggregate GHGs,3.3194224530172005,3.4828552178648464,3.468802115163252,3.5428470896689035,3.689593134316856,3.671066725874779,3.6987601053904435,3.815722968123253,3.9344387441754947,3.9332068896052537,3.9797997327790022,4.11803032893963,4.23066913328584,4.378883291576205,4.315412873431399,4.362371828545947,4.425410510377932,4.340861476876821,4.546621654355081,4.658766702326736,4.922245367503899,4.971953687076411,5.1455181872045666,5.431572707058466,5.425516460411621,5.5120805354384945,5.545244042268655,5.579542357237682,5.630503580247607,5.669273550989821,5.67572478004355,5.702107478352928
CZE,UNFCCC_AI,Waste,CH4,3.090747829015794,3.2764654497832533,3.269247233443703,3.3225006975769147,3.4622120021014986,3.428283958989946,3.45164115644186,3.5709372149353653,3.683001594983228,3.6919672763750153,3.752356661850541,3.868312810762399,3.9508776925102866,4.040176963422092,3.9805867212672634,4.040559365274011,4.084838704246081,4.041891421319577,4.233647497162589,4.371984125702509,4.591785414165282,4.668841749313627,4.850251017150944,5.130871502148776,5.117144198504563,5.196337334223455,5.208814864156115,5.235594021707573,5.283674234655023,5.315925877709916,5.325354599610455,5.36161720961282
CZE,UNFCCC_AI,Waste,CO2,0.019967831000699997,0.02373234067864,0.027642460852545,0.0374338740402,0.052637440957942504,0.0586059889837951,0.0584142594428251,0.060700438156182104,0.060466397893902096,0.061235866746252005,0.050043900425838,0.06777228005064011,0.0972970162363987,0.1549098455086978,0.14532073814385957,0.1048693445580551,0.13379088580891013,0.08646600102926509,0.09027769052126336,0.07755064657042021,0.10904283530071414,0.09468317869595466,0.09395285184565447,0.0943422151439214,0.09717247239507977,0.09693827635467171,0.1009609706274388,0.10868555339754128,0.10999169241802881,0.10864570259283705,0.10440241256301261,0.09671882333247601
CZE,UNFCCC_AI,Waste,N2O,0.20870679300070627,0.18265742740295313,0.17191242086700392,0.1829125180517884,0.17474369125741543,0.1841767779010378,0.18870468950575892,0.1840853150317057,0.19097075129836447,0.18000374648398687,0.17739917050262308,0.18194523812659186,0.18249442453915446,0.18379648264541565,0.18950541402027496,0.21694311871388136,0.20678092032294065,0.2125040545279787,0.22269646667122925,0.20923193005380597,0.22141711803790226,0.20842875906682917,0.20131431820796852,0.20635898976576897,0.21119978951197826,0.2188049248603686,0.23546820748510022,0.2352627821325668,0.23683765317455546,0.24470197068706856,0.2459677678700828,0.24377144540763127
